channel,video_id,title,upload_ts,upload_source,first_submission_ts,latency_hours,segment_count
The Late Show with Stephen Colbert,O8XFUoPQu6Y,"""The Obvious Child"" - I'm With Her (LIVE on The Late Show)",1770280501,timestamp,,-,0
The Late Show with Stephen Colbert,C5Up_l7t8wg,"First Lady Melania Trump: ""Melania"" Is Not A Documentary, It's A Creative Experience",1770280500,timestamp,,-,0
The Late Show with Stephen Colbert,k4o_vbDVNpY,"""Ancient Light"" - I'm With Her (LIVE on The Late Show)",1770268200,timestamp,,-,0
The Late Show with Stephen Colbert,2l2RqzVG4ag,"""There's Nothing I Enjoy More Than Acting In The Theater"" - Ian McKellen EXTENDED INTERVIEW",1770267901,timestamp,,-,0
The Late Show with Stephen Colbert,6Irn2IPmGvk,"Donald Trump Is Nothing To Smile About | Mike Johnson vs. Pope Leo XIV | Bezos ""Murders"" Journalism",1770267001,timestamp,,-,0
The Late Show with Stephen Colbert,ThLYREUm7dM,Let's Give Women Something To Smile About,1770262079,timestamp,,-,0
The Late Show with Stephen Colbert,l32W1YU-cv8,"Mark Ruffalo's New Crime Thriller Is ""A Real Cat & Mouse"" Game",1770194101,timestamp,,-,0
The Late Show with Stephen Colbert,hbVSOf4qfn4,"Trump: Republicans Should Nationalize The Elections | ""Not A Crime To Party With Epstein""",1770194100,timestamp,,-,0
The Late Show with Stephen Colbert,PHiBWPSzBiI,"Mark Ruffalo On His Punk Clown Era, And Learning To Ride A Horse In 30 Minutes",1770194100,timestamp,,-,0
The Late Show with Stephen Colbert,KAew7t6-rsM,"""Eventually You Have To Be Your True Self"" - Father James Martin On The Jobs That Helped Him Grow Up",1770194100,timestamp,,-,0
The Late Show with Stephen Colbert,-nLvQW_otrI,Not Into Bad Bunny? MAGA Halftime Has Kid Rock | Gen Z Olympic Mascots | Help Coldbert Plow Chicago,1770180600,timestamp,,-,0
The Late Show with Stephen Colbert,Srju4TFqUTQ,Single On Valentine's Day?,1770174291,timestamp,,-,0
The Late Show with Stephen Colbert,j4Zn0qQTaNE,Late Show Home Shopping: Canceled Clearance Sale! with John Oliver,1770107701,timestamp,,-,0
The Late Show with Stephen Colbert,Z3EMK1r22aU,The Classroom Spit Take That Led John Oliver To Fall In Love With Comedy,1770107700,timestamp,,-,0
The Late Show with Stephen Colbert,Wo_wm9dpseM,"""I've Never Said No"" - Why John Oliver Has Been In So Many Late Show Sketches",1770107700,timestamp,,-,0
The Late Show with Stephen Colbert,OZWRanxRC70,"""I Don't Want To Be Rubbed By A Stranger"" - Don't Bother Gifting John Oliver A Spa Day",1770107700,timestamp,,-,0
The Late Show with Stephen Colbert,F9ZreI7Ny_Y,Trump Is All Over The Epstein Files | DOJ Exposes Epstein Victims | Trump Admin Won't Investigate,1770094200,timestamp,,-,0
The Late Show with Stephen Colbert,puYHGSqnecI,Trump Is All Over The Epstein Files,1770089282,timestamp,,-,0
The Late Show with Stephen Colbert,N17sPfXvCxg,Jodie Foster Takes The Colbert Questionert,1769780703,timestamp,,-,0
The Late Show with Stephen Colbert,tHlVDObUelg,"""It's Kind Of A Love Story"" - Alexander Skarsgård On His Kinky New Film, ""Pillion""",1769762102,timestamp,,-,0
The Late Show with Stephen Colbert,LBOJQ3ZDK8E,"""Frankly, It's Depraved"" - Jacob Soboroff On ICE's Actions In Minnesota, California And Elsewhere",1769762100,timestamp,,-,0
THE RACE,lNxT13ITTIE,Why F1's 2026 cars are so weird,1771245186,timestamp,1771247862,0.74,2
THE RACE,5xTKSR_V2fo,Everything we learned from F1’s Bahrain test,1771075084,timestamp,1771077613,0.70,1
THE RACE,nwv8LdOLstg,Why Adrian Newey’s Aston Martin F1 car is struggling so badly,1771009216,timestamp,1771012088,0.80,1
THE RACE,4H7J1LEQKds,Why Max Verstappen hates F1 2026 already,1770936641,timestamp,,-,0
THE RACE,bLT-OUkSirY,What we learned from day one of F1’s Bahrain test,1770848701,timestamp,1770849808,0.31,1
THE RACE,v_CHEW3ZSZA,What we learned from final three F1 2026 reveals,1770672149,timestamp,1770677323,1.44,1
THE RACE,jDgpbALrJRw,F1 2026 testing secrets - what drivers/teams are really up to | Hill & Herbert - Stay On Track E4,1770454864,timestamp,,-,0
THE RACE,LhBpxwF_IlY,Ferrari's surprising start to F1 2026 explained,1770311590,timestamp,1770314243,0.74,1
THE RACE,NYpbO5vDpP8,Formula E's six-way title fight explained,1770224445,timestamp,,-,0
THE RACE,XTIxgbEeJ84,What another late F1 car has exposed about Williams,1770145042,timestamp,1770145776,0.20,1
THE RACE,0mfNXJP3qFY,Everything making Mercedes’ F1 2026 start so ominous,1770061771,timestamp,1770065022,0.90,1
THE RACE,-u2B5j7xcfs,Everything we learned from F1’s first 2026 test,1769856703,timestamp,1769857992,0.36,1
THE RACE,Im_uT9u65Z4,Adrian Newey’s extreme 2026 Aston Martin F1 car explained,1769803889,timestamp,1769804064,0.05,1
THE RACE,jLrAYamIjLY,The secrets McLaren's real 2026 F1 car has revealed,1769713731,timestamp,1769713971,0.07,1
THE RACE,tszUlSfTKmo,Hadjar's crash and Red Bull's dramatic 2026 F1 start explained,1769541591,timestamp,1769544136,0.71,1
THE RACE,Ndcf5F3OOc4,What we've learned from F1's first 2026 test already,1769524775,timestamp,1769524842,0.02,1
THE RACE,OcMn79IHL1g,What it’s like being locked out of F1’s first 2026 test,1769437191,timestamp,,-,0
THE RACE,x8aGGfHN98s,What we know about F1 2026’s biggest gamble,1769334305,timestamp,1769335647,0.37,1
THE RACE,Whui_HWaKME,What to expect from F1's first 2026 test,1769281543,timestamp,1769284062,0.70,1
THE RACE,bhdSx5CT7-Q,The risk Ferrari is taking with its basic 2026 F1 car,1769205190,timestamp,1769207399,0.61,1
THE RACE,Qt1G4wP9iGk,Why Mercedes' 2026 F1 car is so impressive,1769116871,timestamp,1769116968,0.03,2
THE RACE,Jp7-4i2UClw,McLaren's strange start to F1 2026 explained,1769065216,timestamp,1769066656,0.40,1
THE RACE,2_j5G8C_f34,Audi’s odd F1 2026 launch - everything we learned,1768952986,timestamp,1768957552,1.27,1
THE RACE,6UG1QdneAuA,Haas and Cadillac F1 2026 car reveals - what we've learned,1768832150,timestamp,1768853711,5.99,2
THE RACE,r3J7Buo-juw,F1 2026's most uncomfortable questions,1768644090,timestamp,1768663506,5.39,2
THE RACE,k2dyLBDmJSo,What Red Bull/Ford actually revealed at first F1 2026 launch,1768541012,timestamp,1768554203,3.66,1
THE RACE,YOyiJULKEFE,Your burning F1 2026 questions answered,1768471891,timestamp,,-,0
THE RACE,zlCSWMxOFAc,The fears that made F1’s first 2026 test private,1768322665,timestamp,,-,0
THE RACE,-TP3h3zfy8Y,Every 2026 F1 driver line-up ranked from worst to best,1768232503,timestamp,,-,0
THE RACE,EYLLgUzdnss,Who will be 2026 F1 champion? Hill and Herbert's verdict | Stay On Track E3,1768118416,timestamp,,-,0
The Red Flags Podcast,T5u4TJdKmUA,"This Week in F1: Max Leaving F1?, Mercedes Mind Games, and Aston's Issues | The Red Flags Podcast",1771250444,timestamp,1771266523,4.47,1
The Red Flags Podcast,c-iWcCc5Z-o,"This Week in F1: Red Bull Snitching, Lewis & Kim K, and James Vowles' Future | The Red Flags Podcast",1770645657,timestamp,,-,0
The Red Flags Podcast,xaI4Db2SG78,2026 F1 Season Predictions! | The Red Flags Podcast,1770041161,timestamp,,-,0
The Red Flags Podcast,7SgjtTJzJk4,"James Hinchliffe on the Bad Boys of F1, Ferrari Rebound, Red Bull's Culture, and 2026 Predictions EP",1769436024,timestamp,1769449320,3.69,1
The Red Flags Podcast,Yo3PH3xd3nM,"@lowerlaptime on Max's Weakness, Why F1 Drivers Need Coaches, and Who'll Dominate in 2026",1768831262,timestamp,1768847685,4.56,1
The Red Flags Podcast,A_O--SC880k,"This Week in F1: Checo Pérez Revenge Tour, 2026 Engine Drama, Max vs. George, Drivers Off-Track",1768226430,timestamp,1768330572,28.93,1
The Red Flags Podcast,KJEE8YOy2Ac,Ranking F1 World Champions with David Coulthard!LL EP,1767621629,timestamp,1767646271,6.84,1
The Red Flags Podcast,ZoZkDXu3YEs,Guenther Steiner’s 2025 End-of-Year F1 Driver Rankings!,1767276055,timestamp,,-,0
The Red Flags Podcast,L9qGpgnQ0-A,"Bottas, Villeneuve, Tsunoda, Hadjar & More! Best of our Guests 2025 | The Red Flags Podcast",1767016830,timestamp,,-,0
The Red Flags Podcast,EuTI23yj5gk,Guenther Steiner's Rockstar and Wanker of 2025! | Vankah Hours S2E25ULL EP,1766584823,timestamp,1766780255,54.29,1
The Red Flags Podcast,LqxdDlGVnv4,Best Moments of The Red Flags Pod & Vankah Hours 2025LL EP,1766412036,timestamp,,-,0
The Red Flags Podcast,z4y9bP7JiXs,Who's the Daddy of the Year?? 2025 F1 Season Review,1765807304,timestamp,1765821560,3.96,2
The Red Flags Podcast,0bBayrD0Evg,Guenther Steiner's 2025 Abu Dhabi GP Review! | Vankah Hours S2E24,1765375204,timestamp,1765398837,6.56,2
The Red Flags Podcast,Zn2w52c-Oh0,LANDO NORRIS IS THE F1 WORLD CHAMPION! 2025 Abu Dhabi GP Recap | The Red Flags Podcast,1765148450,timestamp,1765158407,2.77,2
The Red Flags Podcast,TIln2wsg-YA,Isack Hadjar Reacts to Iconic Rookie Year Moments,1764943261,timestamp,,-,0
The Red Flags Podcast,5rnX1sAWEOU,Guenther Steiner's 2025 Qatar GP Review! | Vankah Hours S2E23,1764770414,timestamp,1764773069,0.74,2
The Red Flags Podcast,5ygdMAAgA1U,McLaren Disaster! 2025 Qatar GP Recap | The Red Flags Podcast,1764555089,timestamp,1764683640,35.71,2
The Red Flags Podcast,n04WudcVwVQ,"Yuki Tsunoda on Food, Therapy, and Max as a Teammate",1764338487,timestamp,1764421646,23.10,1
The Red Flags Podcast,h6ovQ9WF5w8,Guenther Steiner's 2025 Las Vegas GP Review! | Vankah Hours S2E22,1764165674,timestamp,1764183748,5.02,2
The Red Flags Podcast,4Vo2VS2Ln2c,McLaren's Double DQ! 2025 LVGP Recap | The Red Flags Podcast,1763992808,timestamp,1764042279,13.74,1
The Red Flags Podcast,A0P5lxZxTi4,"This Week in F1: Ferrari Civil War, Halo Backlash, McLaren Besties, Toto’s Sale & Alpine Espionage",1763388014,timestamp,1763393526,1.53,2
The Red Flags Podcast,ewZqxCPXGsY,Guenther Steiner's Brazil GP Review! | Vankah Hours S2E21,1762956072,timestamp,1762964603,2.37,1
The Red Flags Podcast,k4aSsW3y8dM,FROM PITLANE TO PODIUM - 2025 Brazil GP Recap | The Red Flags Podcast,1762783283,timestamp,1762799604,4.53,1
The Red Flags Podcast,Rfk3AtFrlQ8,Felipe Massa vs F1: The 2008 Crashgate Fallout,1762371774,timestamp,,-,0
The Red Flags Podcast,CrXqNOTHxKM,"This Week in F1: Constructors Predictions, Massa vs. FOM, Bearman to Ferrari?, and Yuki's future!!",1762178419,timestamp,,-,0
The Red Flags Podcast,E8Sc-VZgfkc,Guenther Steiner's 2025 Mexico GP Review! | Vankah Hours S2E20,1761742835,timestamp,1761757162,3.98,1
The Red Flags Podcast,_oiXjLUVlMQ,TURN 1 CHAOS - 2025 Mexico GP Recap | The Red Flags Podcast,1761570079,timestamp,1761591983,6.08,2
The Red Flags Podcast,IB57pBbZHLc,MAX IS BACK - 2025 Austin GP Recap | The Red Flags Podcast,1761138039,timestamp,1761153798,4.38,2
The Red Flags Podcast,3NaCGPV3FcU,Guenther Steiner's 2025 Austin GP Review! | Vankah Hours S2E18 (Live from the Paramount Theatre!),1761051610,timestamp,1761054561,0.82,2
The Red Flags Podcast,86ZaNRPFurw,Guenther Steiner Ranks His Top 10 F1 Drivers of All Time,1760533226,timestamp,,-,0
Theo - t3․gg,nbB8sMmgYok,The end of the Clawdbot saga,1771246932,timestamp,1771247284,0.10,1
Theo - t3․gg,yfxDdQo2cyI,Where Should You Deploy In 2026?,1771217274,timestamp,1771220881,1.00,2
Theo - t3․gg,DnTs_D_y1vA,Fumble of the decade,1770991498,timestamp,1771067409,21.09,1
Theo - t3․gg,vtWMgVCMsx8,GLM-5 is unbelievable (Opus for 20% the cost??),1770894152,timestamp,1770915112,5.82,3
Theo - t3․gg,YVq28OTPCKw,Agentic Coding Has A HUGE Problem,1770800825,timestamp,1770801721,0.25,1
Theo - t3․gg,gPcB2VdzeKo,Namecheap is suing their customers,1770631801,timestamp,1770631994,0.05,3
Theo - t3․gg,RYWrK2hsIB8,Never mind (OpenAI won again),1770410415,timestamp,1770410821,0.11,2
Theo - t3․gg,YUznWuxA-jE,Opus 4.6 Is The Best Coding Model Ever Made*,1770366822,timestamp,1770367115,0.08,1
Theo - t3․gg,f2FnYRP5kC4,The Best Model For Frontend Design Is...,1770287734,timestamp,1770317888,8.38,1
Theo - t3․gg,El6ot9rE5BU,I asked Sam Altman about the future of code,1770185109,timestamp,1770185421,0.09,1
Theo - t3․gg,qKf9sgKFQLU,OpenAI just dropped their Cursor killer,1770057820,timestamp,1770108296,14.02,1
Theo - t3․gg,ZINQTR6H5dI,Anthropic study shows AI makes devs dumb,1769999019,timestamp,,-,0
Theo - t3․gg,cTJbjM0T_Fs,Clawdbot has gone rogue (I can't believe this is real),1769861482,timestamp,1769866813,1.48,1
Theo - t3․gg,xrio-BsgkqU,Claude Code has a big problem,1769779513,timestamp,1769779652,0.04,1
Theo - t3․gg,s5USum9JiRA,Kimi K2.5 might be my new favorite model...,1769689414,timestamp,1769694978,1.55,2
Theo - t3․gg,iV1EcfZSdCM,What’s the best programming language for AI?,1769606218,timestamp,1769689141,23.03,1
Theo - t3․gg,CL0vkl8Sxvs,I was wrong,1769515871,timestamp,1769516129,0.07,1
Theo - t3․gg,w7o355LsM9I,Are juniors screwed? (Getting a job in a post-AI world),1769457295,timestamp,1769457424,0.04,1
Theo - t3․gg,Jcuig8vhmx4,AI mistakes you're probably making,1769258350,timestamp,1769258557,0.06,2
Theo - t3․gg,u9P3CKwtRnM,I don’t really use libraries anymore,1769172513,timestamp,1769179975,2.07,1
Theo - t3․gg,ho4pQ6pI8Rg,Peering into Claude's soul (I can't believe this is real...),1769089506,timestamp,1769098862,2.60,2
Theo - t3․gg,J8lxHyQmcaI,The end of the GPU era,1768998084,timestamp,1768998304,0.06,1
Theo - t3․gg,klvDE3kOgXc,What happened to me?,1768915299,timestamp,1768915829,0.15,1
Theo - t3․gg,X1Gfv7P-XRw,Cloudflare takes on Next.js,1768817069,timestamp,1769154564,93.75,1
Theo - t3․gg,s3AWPNLeUlU,wtf is going on with ChatGPT?,1768734472,timestamp,1768734774,0.08,7
Theo - t3․gg,IcQEaopx90g,Claude Cowork: a small taste of AGI,1768648710,timestamp,1768661083,3.44,1
Theo - t3․gg,Yr9O6KFwbW4,We need to talk about Ralph,1768556296,timestamp,1768568860,3.49,1
Theo - t3․gg,28z6OjsNsUk,What happens now?,1768464130,timestamp,1768475272,3.10,1
Theo - t3․gg,5vp9ypOUgMw,Vibe Coding is For Senior Developers,1768393520,timestamp,1768393730,0.06,1
Theo - t3․gg,B6C-MWCFfAg,It’s time to change your database,1768309648,timestamp,1768312527,0.80,1
voidzilla,wPy063-vd1Y,is this a joke to them?,1770866402,timestamp,,-,0
voidzilla,iUROyWKbhAI,interviewing congressman on epstein files coverup,1770790001,timestamp,1770809033,5.29,1
voidzilla,FknfYL74XLQ,safemoon ceo gets 8 years in prison (crime is not legal),1770750939,timestamp,1770751301,0.10,1
voidzilla,YDfDWDTIg0E,the epstein files are getting worse...,1770133768,timestamp,,-,0
voidzilla,rpdTnPWFjDo,new epstein files are completely insane,1769845896,timestamp,,-,0
voidzilla,0ydymkrshVc,corrupt pardons corrode trust,1768793257,timestamp,,-,0
voidzilla,wxszxvwOhtY,they're literally covering up the epstein files,1768719978,timestamp,,-,0
voidzilla,3W43xX0Dkhs,he didn't change the game,1768346977,timestamp,,-,0
voidzilla,RFTGjDR72i4,this is not good,1768205602,timestamp,,-,0
voidzilla,R7i9KdVTFR4,"they accidentally leaked new epstein files, and it's really bad...",1766461888,timestamp,1766463972,0.58,2
voidzilla,57-J-RnKGV4,epstein files get released,1766221801,timestamp,,-,0
voidzilla,tE8Lt5mBQb0,i hate this so much,1766106472,timestamp,,-,0
voidzilla,Gq3v-Y6cvLI,prediction markets aren't just gambling,1765572941,timestamp,,-,0
voidzilla,julHFXsKsdQ,big tech is betting on gambling and scams,1764967100,timestamp,,-,0
voidzilla,QnxlKClfTpU,this is not transparency,1764396021,timestamp,,-,0
voidzilla,ThUNhjblo24,"""we are not enron""",1764195605,timestamp,,-,0
voidzilla,xzffpRr4Vek,trump demands epstein investigation,1763165321,timestamp,,-,0
voidzilla,vBl1piAxcGs,new epstein files just dropped...,1763022600,timestamp,,-,0
voidzilla,5sucbZiRg-k,stephen sells out,1762555890,timestamp,,-,0
voidzilla,PJvP-CtwEWE,2008 but for gamers,1761330367,timestamp,,-,0
voidzilla,JMEJTORMVN4,historic levels of corruption,1761244532,timestamp,,-,0
voidzilla,2U6bJEFC97c,the state of the ai bubble,1760738619,timestamp,,-,0
voidzilla,8UuF1jWwKqc,i could've stopped him,1760564055,timestamp,,-,0
voidzilla,5fTv9ThJg6U,what did he know?,1760214055,timestamp,,-,0
voidzilla,illZ-7aA7iQ,someone should go to jail for this,1759554049,timestamp,,-,0
voidzilla,D3tZN2psQps,youtuber arrested after being accused of scamming,1759508572,timestamp,,-,0
voidzilla,KHnp1uhP5kc,its always the guy you suspect the most,1759294761,timestamp,,-,0
voidzilla,yjh1jOJZAaY,epstein's birthday book came out,1757401255,timestamp,,-,0
voidzilla,_oCrW4cVCO0,top 5 lies in epstein footage,1755364781,timestamp,1755365137,0.10,2
voidzilla,0YVH7pbZfVo,whistlin diesel durability test #2,1754803292,timestamp,,-,0
